Call Type Number,Active,Send to Drone?,Additional Details (Formulir Detail),Customer Segment,Product,Sub Product,Case Category,Case Type Description,Sub-Description,List of Required Documents,Team Name,Agent SLA,Level 1 OLA,Level 1 Escalation Team,Level 2 OLA,Level 2 Escalation Team,Level 3 OLA,Level 3 Escalation Team,Level 4 OLA,Level 4 Escalation Team,Total SLA,Total OLA,Maker,Checker,Signer,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,external_id
8431,TRUE,FALSE,Nasabah meminta penjelasan selisih kurs BRI lebih mahal …,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Terkait Selisih Kurs,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CRC,,,,,,,,,,,,,,,,,8431
8433,TRUE,TRUE,"Nasabah gagal melakukan transaksi :
Pembayaran : (KK, BAF, PLN, BRIVA, Dompet Digital, dll)
Nomor : ( ID pelanggan, nomor Kartu Kredit, BRIVA, No Ponsel DOmpet Digital, dll)
Nominal : Rp. …
Sebanyak : … kali
Gagal di transaksi ke : _
Tanggal : …
Pukul : …
Melalui : (BRImo, IB, ATM, EDC, Agent BRILink, dll)
Keterangan / Respon : (apakah nsb sudah konfirmasi ke penyedia layanan)
Keterangan tambahan : …

Nasabah gagal melakukan transaksi :
Pembayaran : (KK, BAF, PLN, BRIVA, Dompet Digital, dll)
Nomor : ( ID pelanggan, nomor Kartu Kredit, BRIVA, No Ponsel DOmpet Digital, dll)
Nominal : Rp. …
Sebanyak : … kali
Gagal di transaksi ke : _
Tanggal : …
Pukul : …
Melalui : (BRImo, IB, ATM, EDC, Agent BRILink, dll)
Keterangan / Respon : (apakah nsb sudah konfirmasi ke penyedia layanan)
Keterangan tambahan : Sudah ada Reversal dana secara otomatis ke rekening/ Sudah sarankan konfirmasi ke penyedia layanan (BRIVA)/ Verifikasi Tidak Lolos/ Tidak ada transaksi yang dimaksud

Nasabah melakukan transaksi BRImo Payment Gagal namun terdebet
Di merchant : (nama Toko online)
Sebesar : Rp. …
Sebanyak : … kali
Gagal di trx yang ke : _
Tanggal : …
Pukul : … wib
Keterangan / Respon : (saat transaksi)
Keterangan tambahan :",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Pembayaran Tagihan dan saldo berkurang,"1. Pembayaran non-BRIVA
2. Pembayaran BRIVA",,"T2.1 - NFT(ISSUER), Include POD(RSP)",1.0,,,,,,,,,3.0,,,,,,,,,,,,4.0,3.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8433
8434,TRUE,TRUE,"Nasabah gagal melakukan transaksi :
Pembelian pulsa : (nomor ponsel)
Provider : _
Sebesar : Rp. …
Sebanyak : … kali
Gagal di trx yang ke : _
Tanggal : …
Pukul : … wib
Melalui : SMS Banking, IB, terminal ATM BRI (serta lokasinya)
Keterangan / Respon : (yang diterima dari SMS Banking, IB, terminal ATM BRI)
Keterangan tambahan :",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Pembelian Pulsa dan saldo berkurang,"1. Provider Pulsa telkomsel
2. Provider Pulsa XL
3. Provider Pulsa Indosat
4. Lain-lain",,"T2.1 - NFT(ISSUER), Include POD(RSP)",1.0,,,,,,,,,6.0,,,,,,,,,,,,7.0,6.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8434
8435,TRUE,TRUE,"Nasabah gagal melakukan transaksi tarik tunai :
Nama Bank :
Sebesar : Rp. …
Sebanyak : … kali.
Gagal di trx yang ke : _
Tanggal : …

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.

(Copy transakdi dari CHS)

#partial

Nasabah BRI komplain Gagal tarik tunai dan terdebet di mesin ATM BRI
Channel yang digunakan : Kartu Debit/ BRImo
Tanggal Transaksi :
Pukul Transaksi:
Nominal Transaksi : (input pada kolom nominal sesuai nominal yang tercatat pada mutasi rekening/ CHS )
- Partial
Uang yang keluar:
Uang yang tidak keluar:
Berapa kali nasabah melakukan transaksi (menggunakan Kartu Debit atau melalui Aplikasi BRIMO) :
Gagal transaksi ke :
Lokasi transaksi:
Nomor ponsel yang aktif digunakan :
Media yang digunakan:
Tanyakan Keterangan gagal dari mesin (tampilan di layar) :


(wajib copy CHS )

Nasabah gagal melakukan transaksi tarik tunai di mesin ATM Bank Lain namun Saldo berkurang
Mesin ATM Bank :
Tanggal Transaksi :
Pukul Transaksi:
Nominal Transaksi :
Berapa kali nasabah melakukan transaksi :
Gagal transaksi ke :
Nomor ponsel yang aktif digunakan :
Tanyakan Keterangan gagal dari mesin (tampilan di layar) :

(wajib copy CHS, jika terdapat transaksi)",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Tarik Tunai & Saldo Berkurang di ATM/CRM Prima,,,"T2.1 - NFT(ISSUER), Include POD(RSP), Include RINTIS",1.0,,,,,,,,,6.0,,,,,,,,,,,,7.0,6.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8435
8436,TRUE,TRUE,"Nasabah gagal melakukan transaksi transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )
Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)
===========================================
Nasabah melakukan transaksi salah transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening yang diketik :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )

No Rekening yang seharusnya :
Pemilik Rekening :

Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)

Sarankan nasabah kirim Dokumen : KTP, bukti transfer (jika ada), surat pernyataan salah transfer (materai 10.000)
===========================================",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Transfer & Saldo Berkurang di ATM/CRM Bersama,,"1. surat pernyataan (matrai)
2. ktp","T2.1 - NFT(ISSUER), Include POD(RSP), Include ARTAJASA",1.0,,,,,,,,,4.0,,,,,,,,,,,,5.0,4.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8436
8437,TRUE,TRUE,"Nasabah gagal melakukan transaksi transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )
Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)
===========================================
Nasabah melakukan transaksi salah transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening yang diketik :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )

No Rekening yang seharusnya :
Pemilik Rekening :

Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)

Sarankan nasabah kirim Dokumen : KTP, bukti transfer (jika ada), surat pernyataan salah transfer (materai 10.000)
===========================================",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Transfer & Saldo Berkurang di ATM/CRM Prima,,"1. surat pernyataan (matrai)
2. ktp","T2.1 - NFT(ISSUER), Include POD(RSP), Include RINTIS",1.0,,,,,,,,,4.0,,,,,,,,,,,,5.0,4.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8437
8439,TRUE,TRUE,"Nasabah gagal melakukan transaksi transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )
Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)
===========================================
Nasabah melakukan transaksi salah transfer :
Ke Bank : (BRI atau Bank Lain)
Nomor rekening yang diketik :
Pemilik rekening :
Sebesar : Rp.
Sebanyak : kali
Tanggal :
Pukul : wib
Melalui : Internet Banking, SMS Banking, terminal ATM BRI atau
Bank lain )

No Rekening yang seharusnya :
Pemilik Rekening :

Keterangan / Respon :
Keterangan tambahan :

Note :

Mohon bantuannya untuk tindak lanjut.
Terima kasih.
(Copy transaksi dari aplikasi CHS)

Sarankan nasabah kirim Dokumen : KTP, bukti transfer (jika ada), surat pernyataan salah transfer (materai 10.000)
===========================================",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Gagal Transfer & Saldo Berkurang di ATM/CRM Himbara,,"1. surat pernyataan (matrai)
2. ktp","T2.1 - NFT(ISSUER), Include POD(RSP), Include JALIN",1.0,,,,,,,,,4.0,,,,,,,,,,,,5.0,4.0,LCC-ISSUER,Agent,Supervisor,Manager,,,,,,,,,,,,,,8439
8441,TRUE,TRUE,"Nasabah bank lain terdebet transfer ke rekening BRI:
Bank pengirim : (nama Bank)",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Jaringan BERSAMA Gagal Transfer ke BRI dan Saldo Berkurang,,,"T2.1 - NFT(ACQUIRER), T2.2 - Branch(Uker)",1.0,,,,,,,,,3.0,5.0,,,,,,,,,,,9.0,8.0,LCC-ACQ,Agent,Supervisor,Manager,,,,,,,,,,,,,,8441
8442,TRUE,TRUE,"Nasabah bank lain terdebet transfer ke rekening BRI:
Bank pengirim : (nama Bank)",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Jaringan PRIMA Gagal Transfer ke BRI dan Saldo Berkurang,,,"T2.1 - NFT(ACQUIRER), T2.2 - Branch(Uker)",1.0,,,,,,,,,3.0,5.0,,,,,,,,,,,9.0,8.0,LCC-ACQ,Agent,Supervisor,Manager,,,,,,,,,,,,,,8442
8443,TRUE,TRUE,"Nasabah bank lain terdebet transfer ke rekening BRI:
Bank pengirim : (nama Bank)",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Jaringan HIMBARA Gagal Transfer ke BRI dan Saldo Berkurang,,,"T2.1 - NFT(ACQUIRER), T2.2 - Branch(Uker)",1.0,,,,,,,,,3.0,5.0,,,,,,,,,,,9.0,8.0,LCC-ACQ,Agent,Supervisor,Manager,,,,,,,,,,,,,,8443
8445,TRUE,FALSE,"Nasabah melaporkan saldo berkurang, merasa tidak pernah melakukan transaksi.
Saldo yang berkurang sebesar : Rp. …
Transaksi yang tidak diakui :
Sebanyak : …( berapa kali )
Tanggal : …
Layanan yang teregistrasi saat pelaporan :
sudah jelaskan jenis transaksi yang disanggah : .......
( Cek CHS dan kamus transaksi di Library )
Jika detail transaksdi i yang disanggah : ""Korxxxxxxx""
apakah ada pinjaman BRI :
apakah terdaftar autodebet :
apakah pernah transaksi pada tanggal yang tercantum di ""Korxxxxx"" :

( Copy transaksi yang disanggah dari CHS)

Kantor BRI yang bisa dikunjungi nasabah :",All,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah Komplain Terkait Transaksi Koreksi,,,T2.1 - CRS,1.0,2.0,SCC - Customer Resolution,,,,,,,2.0,,,,,,,,,,,,3.0,2.0,LCC-CRC,,,,,,,,,,,,,,,,,8445
8494,TRUE,FALSE,,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,"Nasabah menanyakan dan komplain terkait cara membuka tabungan emas melalui aplikasi BRImo, gagal membuka tabungan emas, tapi saldo berkurang, dan gagal auto debit",,,T2.1 - CRS,1.0,5.0,SCC - Customer Resolution,,,,,,,5.0,,,,,,,,,,,,11.0,10.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8494
8495,TRUE,FALSE,,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,"Nasabah gagal membeli emas melalui aplikasi BRImo, saldo berkurang atau emas belum bertambah",,,T2.1 - CRS,1.0,5.0,SCC - Customer Resolution,,,,,,,5.0,,,,,,,,,,,,11.0,10.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8495
8496,TRUE,FALSE,,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,"Nasabah gagal menjual emas melalui aplikasi BRImo, emas berkurang atau saldo belum bertambah",,,T2.1 - CRS,1.0,5.0,SCC - Customer Resolution,,,,,,,5.0,,,,,,,,,,,,11.0,10.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8496
8501,TRUE,FALSE,"Nasabah menanyakan status PIN kartu ATM :
Detail komplain nsb : (catat dengan lengkap)
Solusi/informasi kpd nsb:

(Copy status kartu ATM dari WBS/CAMS)","Individu Umum, Individu Priority & Private",Servicing,Kartu Debit,Request,Nasabah Menanyakan Informasi Pengajuan PIN Baru/PIN Salah,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8501
8502,TRUE,FALSE,"Nasabah melaporkan belum terima pin/kartu ATM (perpanjangan/baru/pengganti) Prioritas
No kartu ATM :
Nama pemilik rekening
Hasil kordinasi dengan PBO (SLP) adalah:",Individu Priority & Private,Loans,Kartu Kredit,Complaint - Non-Transaction,Nasabah komplain terkait belum terima kartu prioritas,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8502
8505,TRUE,FALSE,"Mohon bantuannya untuk pengaktifan kartu ATM nasabah Prioritas dengan data nasabah:
Diterima melalui Email:
1. Nama Nasabah:
2. No rekening:
3. Alasan:

Uker: (Cantum nama Uker sesuai Nota Pengaktifan Kartu) (Copy WBS)",Individu Priority & Private,Loans,Kartu Kredit,Request,Nasabah Mengajukan Aktivasi Kartu Debit BRI Prioritas,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8505
8602,TRUE,FALSE,"Ch komplain tidak bisa menggunakan E-channel BRI
Layanan : BRImo
User id : …
Sejak : …
Jenis trx : …
Error code yang diterima : …
Sebanyak : … (Berapa kali)
Status jaringan : Normal
Merk Hp yang digunakan :
Versi aplikasi BRImo yang digunakan :
Versi Android/iOS yang digunakan :
Keterangan : .

(Copy status IB dari WBS)",Individu Umum,Servicing,Mobile Banking,Platform & Device Support,Nasabah Komplain Terkait Penggunaan Aplikasi BRIMO,"1. Lupa PIN
2. User ID terblokir
3. Lupa User ID
4. Tidak Terima OTP
5. Tidak Terima Email Notifikasi
6. Error Code
7. Gagal Verifikasi
8. Safety Mode
9. Lainnya",,T4.1 - APP(SDK),1.0,2.0,APP - IT Service Desk Function,,,,,,,,,,,,,2.0,,,,,,3.0,2.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8602
8603,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Produk IBBIZ",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,8603
8607,TRUE,FALSE,"Nasabah komplain tidak menerima Whatsapp, SMS dan Email Notifikasi nasabah terima notifikasi namun bukan pemilik rekening (pilih salah satu)
Sejak : Tgl …
No Ponsel : …
Nominal yg dinotifikasi : …
Mutasi pada rekening nasabah yaitu :
Pada : Dana debet/kredit tgl …
Sebesar : …

(lampirkan Copy/screen shoot Whatsapp, SMS dan Email Notifikasi yang diterima)

Nasabah menanyakan Whatsapp, SMS dan Email Notifikasi
sudah infokan

(Copy status layanan Whatsapp, SMS dan Email Notifikasi)",Individu Umum,Savings,Tabungan,Complaint - Non-Transaction,Nasabah/Non-Nasabah Komplain Menerima Notifikasi Atas Transaksi yang Bukan Miliknya,"1. Nasabah
2. Non-Nasabah",,"T2.1 - CRS, T4.1 - APP(SDK)",1.0,1.0,SCC - Customer Resolution,2.0,APP - IT Service Desk Function,,,,,1.0,,,,,,2.0,,,,,,4.0,3.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,8607
8610,TRUE,FALSE,"Nasabah menanyakan cara pengajuan EDC Merchant baru

Nasabah a/n :
No Hp :

Sudah info sesuai ketentuan. Terima kasih

Nasabah Pengajuan Pembukaan EDC Merchant baru :
Nama Merchant :
Alamat Merchant :
PIC Merchant/PIC BRI :
NIK :
Tanggal mendaftarkan :
Pengajuan edc merchant melalui : ( Unit Kerja BRI / Web jadimerchant )
Keterangan tambahan :


Mohon tindak lanut, terima kasih.",UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Komplain Pengajuan Pembukaan EDC/QRIS Baru Belum Ditindaklanjuti,,,"T3.1 - FST(MIM), T2.1 - Branch(Uker)",1.0,5.0,FST - Merchant Implementation Management,2.0,Branch,,,,,5.0,,,2.0,,,,,,,,,8.0,7.0,RPT-MIM,,,,,,,,,,,,,,,,,8610
8612,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Unit Kerja Mengajukan Penarikan Mesin EDC Merchant,,,,,,,,,,,,,1.0,6.0,,1.0,,,,,,,,,8.0,7.0,RPT-MIM,,,,,,,,,,,,,,,,,8612
8613,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Unit Kerja Mengajukan Penutupan TID Mesin EDC Merchant,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,8.0,7.0,RPT-MIM,,,,,,,,,,,,,,,,,8613
8614,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Unit Kerja Mengajukan Perubahan Impementor Mesin EDC Merchant,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,1.0,RPT-MIM,,,,,,,,,,,,,,,,,8614
8615,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Unit Kerja/Merchant Mengajukan Perbaikan Mesin EDC Merchant,"1. Kerusakan Perangkat
2. Penggantian Charger
3. Jaringan Bermasalah
4. Printer Rusak",,"T2.1 - Branch(Uker)/Call Agent, Include Third Party",3.0,2.0,Branch,,,,,,,,,,,,,,,,,,,3.0,2.0,RPT-MIM,,,,,,,,,,,,,,,,,8615
8616,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Merchant Menanyakan Informasi Penggunaan Mesin EDC Merchant,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,RPT-MIM,,,,,,,,,,,,,,,,,8616
8618,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Unit Kerja/Merchant Mengajukan Penggantian Mesin EDC Merchant,,,T2.1 - FST(MIM),1.0,2.0,FST - Merchant Implementation Management,,,,,,,2.0,,,,,,,,,,,,3.0,2.0,RPT-MIM,,,,,,,,,,,,,,,,,8618
8619,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Unit Kerja/Merchant Mengajukan Permintaan Kertas Thermal Mesin EDC Merchant,,,T1 - Agent CCT include Third Party,3.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,RPT-MIM,,,,,,,,,,,,,,,,,8619
8620,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Products / Promotion Inquiry,"Merchant Menanyakan Cara, Syarat & Ketentuan Produk Merchant BRI","1. Cara Penambahan EDC
2. Informasi produk Merchant BRI
3. Kendala Aplikasi BRI Merchant
4. Status Transaksi Merchant",,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8620
8621,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Mengajukan Perubahan Data Merchant,,,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,4.0,3.0,RPT-MIM,,,,,,,,,,,,,,,,,8621
8622,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Unit Kerja Mengajukan Penutupan MID Mesin EDC Merchant,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,8.0,7.0,RPT-MIM,,,,,,,,,,,,,,,,,8622
8623,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi BRIZZI,,,"T3.1 - FST(MCO), Include POD(MSR)",1.0,,,,,,,,,,,,7.0,,,,,,,,,8.0,7.0,RPT-MCO,,,,,,,,,,,,,,,,,8623
8624,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan BRIZZI,,,"T3.1 - FST(MCO), T4.1 - NFT(ISSUER)",1.0,,,,,,,,,,,,3.0,,,1.0,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8624
8625,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi Kartu Debit BRI,,,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8625
8626,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Mengajukan Refund Double Posting,,,,1.0,,,,,,,,,,,,4.0,,,1.0,,,,,,6.0,5.0,RPT-MCO,,,,,,,,,,,,,,,,,8626
8627,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan Kartu Debit BRI,"1. kendala sistem
2. Permintaan Merchant",,T2.1 - FST(MCO),1.0,,,,,,,,,2.0,,,,,,,,,,,,3.0,2.0,RPT-MCO,,,,,,,,,,,,,,,,,8627
8628,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi Kartu Kredit BRI/Kartu Bank Lain,,,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8628
8630,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan Kartu Kredit BRI/Kartu Bank Lain,"1. kendala sistem
2. Permintaan Merchant",,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8630
8632,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Statis,,,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8632
8633,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan QRIS Statis,"1. kendala sistem
2. Permintaan Merchant",,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8633
8635,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Dinamis,,,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8635
8636,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan QRIS Dinamis,"1. kendala sistem
2. Permintaan Merchant",,"T3.1 - FST(MCO), Include POD(MSR)",1.0,4.0,FST - Merchant Care & Operation,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,RPT-MCO,,,,,,,,,,,,,,,,,8636
8640,TRUE,FALSE,"Nasabah Infokan mesin EDC BRILink Error / tidak bisa digunakan….

Nama Agen :
Nomor TID / MID:
Lokasi / Alamat Agen :
Detail Kendala yang dialami :",UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Agen BRILink Komplain Kendala pada Mesin EDC,"1. Perangkat - Tidak dapat melakukan transaksi
2. Perangkat - Kerusakan EDC/Perangkat pendukung",,"T3.1 - BBD(ORR), T3.2 - RO BRILink, T3.3 - RO ITE, T4.1 - BRANCH(Uker)",1.0,2.0,Brilink Business - Operation & Risk,2.0,RO - Bagian Brilink,2.0,"RO - Information,Technologi & E-Channel",3.0,Branch,,,,2.0,2.0,2.0,3.0,,,,,,10.0,9.0,BBD-ORR,,,,,,,,,,,,,,,,,8640
8641,TRUE,FALSE,"Nasabah Infokan ingin pengajuan mesin EDC BRILink….

Nama Agen :
Nomor TID / MID:
Lokasi / Alamat Agen :
Nama PAB / Unit Kerja pengajuan :
Detail Kendala yang dialami :",UMKM,Transaction Banking,Merchant Solutions,Request,Agen BRILink Mengajukan Mesin EDC,,,"T3.1 - BBD(ORR), T3.2 - RO BRILink, T3.3 - RO ITE, T4.1 - BRANCH(Uker)",1.0,2.0,Brilink Business - Operation & Risk,2.0,RO - Bagian Brilink,3.0,"RO - Information,Technologi & E-Channel",3.0,Branch,,,,2.0,2.0,3.0,3.0,,,,,,11.0,10.0,BBD-ORR,,,,,,,,,,,,,,,,,8641
8642,TRUE,FALSE,"Nasabah Infokan mesin EDC tidak bisa digunakan…

Respon yg muncul :
TID :
MID :
Nama Agen :",UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Agen BRILink Komplain BRILink Mobile terblokir,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,BBD-ORR,,,,,,,,,,,,,,,,,8642
