No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,Detail BRICare,external_id,Unnamed: 28
213,8624,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Transaksi BRIZZI - Refund (Permintaan merchant/customer),Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan BRIZZI,0.0,,1.0,"1. Bukti Transaksi ( Struk Duplicate )
2. Struk Settlement
3. Berita Acara Bersedia Didebet Bila Double Settlement",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Terdapat transaksi pada
tanggal :  
Nominal total transaksi : Rp  
Waktu Settlement : ( Tanggal dan jam settlement)  
Nominal Settlement : Rp  
Nomor Kartu Nasabah :  
Keterangan : ",8624,
214,8625,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi Debit BRI - Kurang bayar,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi Kartu Debit BRI,0.0,,1.0,"1. Bukti Transaksi ( Struk Duplicate )
2. Struk Settlement
3. Berita Acara Bersedia Didebet Bila Double Settlement",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Terdapat transaksi pada tanggal : 
Nominal total transaksi : Rp 
Waktu Settlement : ( Tanggal dan jam settlement) 
Nominal Settlement : Rp 
Nomor Kartu Nasabah :
Transaksi berhasil dan keluar struk tetapi sampai saat ini dana nya belum terbayarkan. Mohon untuk dilakukan pengecekan.Terima kasih.",8625,
215,8627,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi Debit BRI - Refund (permintaan merchant/customer),Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan Kartu Debit BRI,1.0,"1. kendala sistem
2. Permintaan Merchant",1.0,"1. Bukti Transaksi ( Struk Duplicate )
2. Struk Settlement
3. Berita Acara Bersedia Didebet Bila Double Settlement",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,2.0,,,,3,2,"Terdapat transaksi pada
tanggal :  
Nominal total transaksi : Rp  
Waktu Settlement : ( Tanggal dan jam settlement)  
Nominal Settlement : Rp  
Nomor Kartu Nasabah :  
Keterangan : ",8627,
216,8628,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi KK BRI/Kartu bank lain - Kurang bayar,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi Kartu Kredit BRI/Kartu Bank Lain,0.0,,1.0,"1. Bukti Transaksi ( Struk Duplicate )
2. Struk Settlement
3. Berita Acara Bersedia Didebet Bila Double Settlement",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Terdapat transaksi pada tanggal : 
Nominal total transaksi : Rp 
Waktu Settlement : ( Tanggal dan jam settlement) 
Nominal Settlement : Rp 
Nomor Kartu Nasabah :
Transaksi berhasil dan keluar struk tetapi sampai saat ini dana nya belum terbayarkan. Mohon untuk dilakukan pengecekan.Terima kasih.",8628,
217,8630,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi KK BRI/Kartu bank lain - Refund (permintaan merchant/customer),Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan Kartu Kredit BRI/Kartu Bank Lain,1.0,"1. kendala sistem
2. Permintaan Merchant",1.0,"1. Bukti Transaksi ( Struk Duplicate )
2. Struk Settlement
3. Berita Acara Bersedia Didebet Bila Double Settlement",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Terdapat transaksi pada
tanggal :  
Nominal total transaksi : Rp  
Waktu Settlement : ( Tanggal dan jam settlement)  
Nominal Settlement : Rp  
Nomor Kartu Nasabah :  
Keterangan : ",8630,
218,8632,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,QRIS Statis - Kurang Bayar,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Statis,0.0,,1.0,"1. Barcode Tempel
2. Bukti Transaksi (Struk/Salesdraft)
3. Notif Transaksi Berhasil Pelanggan (Jika Ada)",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Store merchant dengan data sbb :          
ID Store/TID Merchant :          
Kode Agen :          
Lokasi  :          
PIC       :          
Telah Terjadi Transaksi  QRIS        
Tgl     :          
Sebesar     : Rp  ……         
Sebanyak  :    ……. Kali         
Jenis QRIS  :    ………………………………………   (BRImo/LinkAja/Alipay/OVO dll) a/n -------         
Keterangan : transaksi tidak berhasil, namun Saldo Rekening/ewallet tetap terdebet        
Transaksi QRIS berhasil namun gagal settlement (saldo belum masuk ke rekening merchant)        
Mohon untuk dapat ditindaklanjuti.         
Atas bantuannya saya ucapkan terima kasih.         
( Copy transaksi yang terdapat pada aplikasi Portal QRIS pada laporan BRIcare)",8632,
219,8633,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,QRIS Statis - Refund (Permintaan Merchant/Customer),Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan QRIS Statis,1.0,"1. kendala sistem
2. Permintaan Merchant",1.0,"1. Berita Acara, 
2. Notif Transaksi Berhasil Pelanggan (Jika Ada)",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Store merchant dengan data sbb :          
ID Store/TID Merchant :          
Kode Agen :          
Lokasi  :          
PIC       :          
Telah Terjadi Transaksi  QRIS        
Tgl     :          
Sebesar     : Rp  ……         
Sebanyak  :    ……. Kali         
Jenis QRIS  :    ………………………………………   (BRImo/LinkAja/Alipay/OVO dll) a/n -------         
Keterangan : transaksi tidak berhasil, namun Saldo Rekening/ewallet tetap terdebet        
Transaksi QRIS berhasil namun gagal settlement (saldo belum masuk ke rekening merchant)        
Mohon untuk dapat ditindaklanjuti.         
Atas bantuannya saya ucapkan terima kasih.         
( Copy transaksi yang terdapat pada aplikasi Portal QRIS pada laporan BRIcare)",8633,
220,8635,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,QRIS Dinamis - Kurang Bayar (Merchant),Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Dinamis,0.0,,1.0,"1. Barcode Tempel
2. Bukti Transaksi (Struk/Salesdraft)
3. Notif Transaksi Berhasil Pelanggan (Jika Ada)",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Store merchant dengan data sbb :          
ID Store/TID Merchant :          
Kode Agen :          
Lokasi  :          
PIC       :          
Telah Terjadi Transaksi  QRIS        
Tgl     :          
Sebesar     : Rp  ……         
Sebanyak  :    ……. Kali         
Jenis QRIS  :    ………………………………………   (BRImo/LinkAja/Alipay/OVO dll) a/n -------         
Keterangan : transaksi tidak berhasil, namun Saldo Rekening/ewallet tetap terdebet        
Transaksi QRIS berhasil namun gagal settlement (saldo belum masuk ke rekening merchant)        
Mohon untuk dapat ditindaklanjuti.         
Atas bantuannya saya ucapkan terima kasih.         
( Copy transaksi yang terdapat pada aplikasi Portal QRIS pada laporan BRIcare)",8635,
221,8636,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,QRIS Dinamis - Refund (Permintaan Merchant/Customer),Merchant Mengajukan Pengembalian Dana (Refund) atas Pembelian Menggunakan QRIS Dinamis,1.0,"1. kendala sistem
2. Permintaan Merchant",1.0,"1. Berita Acara, 
2. Notif Transaksi Berhasil Pelanggan (Jika Ada)",Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,4.0,,,,5,4,"Store merchant dengan data sbb :          
ID Store/TID Merchant :          
Kode Agen :          
Lokasi  :          
PIC       :          
Telah Terjadi Transaksi  QRIS        
Tgl     :          
Sebesar     : Rp  ……         
Sebanyak  :    ……. Kali         
Jenis QRIS  :    ………………………………………   (BRImo/LinkAja/Alipay/OVO dll) a/n -------         
Keterangan : transaksi tidak berhasil, namun Saldo Rekening/ewallet tetap terdebet        
Transaksi QRIS berhasil namun gagal settlement (saldo belum masuk ke rekening merchant)        
Mohon untuk dapat ditindaklanjuti.         
Atas bantuannya saya ucapkan terima kasih.         
( Copy transaksi yang terdapat pada aplikasi Portal QRIS pada laporan BRIcare)",8636,
222,8640,TRUE,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Permasalahan mesin EDC Agen BRILink,Agen BRILink Komplain Kendala pada Mesin EDC,1.0,"1. Perangkat - Tidak dapat melakukan transaksi
2. Perangkat - Kerusakan EDC/Perangkat pendukung",0.0,,Agent CCT/Frontliner,Brilink Business - Operation & Risk,RO - Bagian Brilink,"RO - Information,Technologi & E-Channel",Branch,1.0,2.0,2.0,2.0,3.0,10,9,"Nasabah Infokan mesin EDC BRILink Error / tidak bisa digunakan….
 
 Nama Agen :
 Nomor TID / MID:
 Lokasi / Alamat Agen :
 Detail Kendala yang dialami :",8640,
223,8641,TRUE,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Request,Pengajuan mesin EDC BRILink,Agen BRILink Mengajukan Mesin EDC,0.0,,0.0,,Agent CCT/Frontliner,Brilink Business - Operation & Risk,RO - Bagian Brilink,"RO - Information,Technologi & E-Channel",Branch,1.0,2.0,2.0,3.0,3.0,11,10,"Nasabah Infokan ingin pengajuan mesin EDC BRILink….
 
 Nama Agen :
 Nomor TID / MID:
 Lokasi / Alamat Agen :
 Nama PAB / Unit Kerja pengajuan :
 Detail Kendala yang dialami :",8641,
224,8642,TRUE,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Mesin EDC BRILink Terblokir,Agen BRILink Komplain Mesin EDC/BRILink Mobile terblokir,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Nasabah Infokan mesin EDC tidak bisa digunakan…
 
 Respon yg muncul :
 TID :
 MID :
 Nama Agen :",8642,
225,8643,TRUE,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Fee Agen BRILink belum diterima,Agen BRILink Komplain Fee Belum Diterima,0.0,,0.0,,Agent CCT/Frontliner,Brilink Business - Operation & Risk,,,,1.0,7.0,,,,8,7,"Nasabah Infokan belum menerima fee transaksi…
 
 Sejak kapan belum menerima….
 Detail Transaksi…
 Transaksi kapan…
 Nominal transaksi…
 Banyaknya transaksi yang dilakukan…",8643,
226,8650,TRUE,Funding & Retail Payment,Individu Umum,Transaction Banking,Merchant Solutions,Customer Feedback / Sentiment Monitoring,Pekerja BRI Melaporkan Tidak Terdapat EDC BRI pada Merchant,Pekerja BRI Melaporkan Tidak Terdapat EDC BRI pada Merchant,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Care & Operation,,,,1.0,10.0,,,,11,10,"#PeduliE-Channel
Pekerja BRI melaporkan ( nama merchant ) belum memiliki EDC BRI. 
Mohon lakukan kunjungan untuk penawaran mesin EDC BRI. 

Terima kasih.",8650,
227,8704,TRUE,Resolution Center,Individu Umum,Servicing,Kartu Debit,Fraud / Suspicious Transactions,Blokir Kartu ATM Bukan Permintaan Pemegang kartu,Nasabah/Non-Nasabah yang terindikasi Penipuan Mengajukan Blokir Kartu Pelaku Penipuan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Permintaan pemblokiran ATM BRI.
 Alasan pemblokiran : Indikasi Penipuan/Fraud Transaksi
 Tanggal Pemblokiran : …
 Jam Pemblokiran : … wib
 Merujuk TT : …
 Kronologis singkat dilakukan pemblokiran :
 
 
 (copy status kartu ATM)
 (copy transaksi terakhir)",8704,
228,8705,TRUE,Funding & Retail Payment,Individu Umum,Servicing,Kartu Debit,Request,Pengajuan buka Parameter Transaksi ATM di Luar Negeri,Nasabah Mengajukan Pembukaan Parameter Transaksi Kartu Debit di Luar Negeri,0.0,,0.0,,Agent CCT/Frontliner,FST - Transaction & Service Compliance,,,,1.0,1.0,,,,2,1,"Nasabah Menginformasikan gagal Transaksi dengan Kartu Debit BRI di Luar Negeri
 Tanggal Transaksi :
 Pada Pukul berapa transaksi dilakukan:
 Nama Merchant
 Nominal Transaksi :
 Berapa kali transaksi dilakukan :
 Nomor terdaftar pada BRImo : (jika sudah terdaftar BRImo)
 Nomor Handphone yang dapat dihubungi di luar negeri :
 Tanyakan Keterangan gagal saat transaksi : (layar transaksi)
 Lokasi Negara
 Jangka waktu selama berada di negara tujuan :
 Tujuan kunjungan :
 
 Mohon bantuan untuk tindaklanjut. Terima kasih
 (Copy Status Kartu Debit dari WBS)
 
 Nasabah Mengajukan Permintaan Buka Parameter Transaksi di Luar Negeri
 Lokasi Negara
 Jangka waktu selama berada di negara tujuan :
 Tujuan kunjungan :
 Nomor terdaftar pada BRImo : (jika sudah terdaftar BRImo)
 Nomor Handphone yang dapat dihubungi di luar negeri :
 Exp card :
 Keterangan tambahan :
 Jenis jaringan Kartu Debit yang digunakan saat transaksi diluar negeri:
 
 Mohon bantuan untuk tindaklanjut. Terima kasih
 (Copy Status Kartu Debit dari WBS)",8705,
229,8707,TRUE,Resolution Center,Individu Umum,Savings,Tabungan,Inquiry,Permintaan Penutupan Rekening di BRI,"Nasabah Menanyakan Cara, Syarat & Ketentuan Penutupan Rekening di BRI",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Nasabah menanyakan ketentuan (biaya, cara, dokumen dll) penutupan rekening di BRI …",8707,
230,8708,TRUE,Operational Risk,Individu Umum,Servicing,Transaction Solution,Fraud / Suspicious Transactions,Penipuan Kepada Nasabah BRI dan Transaksi dilakukan Sendiri oleh Nasabah,Nasabah Melaporkan Penipuan Terhadap Transaksi yang telah dilakukan,0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Surat Kepolisian
4. Bukti Transaksi",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,,,,1.0,10.0,,,,11,10,"Nasabah melaporkan Indikasi Penipuan dan Sudah ada kerugian transaksi.
 Nomor Rekening yang dilaporkan:
 Nominal Transaksi:
 Tanggal Transaksi:
 Jam Transaksi:
 Email Pelaporan:
 Banyaknya transaksi yang dilakukan:
 Media yang digunakan transaksi:
 Kronologi Penipuan:
 
 (Copy transaksi yang dilaporkan dari CHS Settle Complain)
 
 Note: Jika korban adalah nasabah Bank lain, sarankan menghubungi bank tersebut juga.
 
 #pnpdebit
 
 Nasabah melaporkan Indikasi Penipuan dan Sudah ada kerugian transaksi.
 Nomor Rekening yang dilaporkan :
 Nominal Transaksi :
 Tanggal transaksi :
 Jam Transaksi :
 Email Pelapor :
 Banyaknya transaksi yang dilakukan :
 Media yang digunakan transaksi :
 Kronologis Penipuan :
 
 (Copy transaksi yang dilaporkan dari CHS Settle Complain)",8708,
231,8711,TRUE,Operational Risk,Individu Umum,Servicing,Transaction Solution,Fraud / Suspicious Transactions,Indikasi Penipuan Nasabah Korban Bank Lain,Nasabah Bank Lain Melakukan Pelaporan atas Indikasi Penipuan oleh Nasabah BRI,1.0,"1. Nasabah bank lain melalui Call Center
2. Bank Lain melalui surat Bilateral",1.0,"1. Surat Pernyataan
2. KTP
3. Surat Kepolisian
4. Bukti Transaksi",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,,,,1.0,10.0,,,,11,10,"Nasabah Bank lain melaporkan telah melakukan transaksi dengan indikasi penipuan ke rekening BRI.
 Nama pelapor : …
 Nama nasabah : …
 Nomor rekening : …
 Bank pembuka rekening : ( nama Bank dan Cabang )
 Transaksi yang dilakukan : Transfer
 No rekening tujuan : …
 Nama pemilik rek tujuan : …
 Nominal yang ditransfer : Rp. …
 Sebanyak : … ( berapa kali )
 Tanggal transaksi : …
 Pukul : … wib
 Transfer melalui : ATM BRI…
 Layanan yang teregistrasi saat pelaporan : IB / Mobile banking
 Keterangan : …………
 
 Note: Jika korban adalah nasabah Bank lain, sarankan menghubungi bank tersebut juga.",8711,
232,8712,TRUE,Resolution Center,Individu Umum,Savings,Tabungan,Fraud / Suspicious Transactions,Pelaporan Nomor Contact BRI Palsu,Nasabah/Non-Nasabah Melaporkan Contact BRI Palsu,1.0,"1. Nomor Telfon
2. Whatsapp
3. Sosmed",0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,,,,2,1,"Nasabah melaporkan akun palsu yang mengatasnamakan BRI
 
 Nama Pelapor : ...
 
 Modus Penipuan (yang ditawarkan oleh akun palsu) : ...",8712,
233,8713,TRUE,Resolution Center,Individu Umum,Servicing,Electronic Money,Complaint - Transaction,Gagal Top Up dan Gagal Transaksi BRIZZI tapi Saldo Berkurang,Nasabah Komplain Gagal Top Up/Transaksi BRIZZI & Saldo Berkurang,1.0,"1. Top Up
2. Transaksi",1.0,1. Screen Shot Mutasi Brizzi,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ISSUER,,,,1.0,4.0,,,,5,4,"Nasabah mengajukan pemindahan saldo kartu BRIZZI
 
 Dari Nomor kartu brizzi yang lama :
 ke nomor kartu brizzi baru :
 sebesar :
 Alasan :
 Keterangan tambahan :
 
 Jika kartu yang lama masih bisa terbaca lampirkan 10 mutasi transaksi kartu brizzi
 (Lampirkan foto/scan dari brizzi lama dan brizzi baru )
 (Apabila nasabah hubungi callcenter, sarankan datang ke uker terdekat untuk mengembalikan/mengganti kartu brizzi 
lama)

 
 Nasabah gagal top up BRIZZI
 Nomor kartu BRIZZI :
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke Tanggal : …
 Pukul : … wib
 Keterangan / Respon : (yang diterima dari mesin EDC,ATM,IB )
 Keterangan tambahan : …
 
 ( lampirkan 10 mutasi terakhir kartu BRIZZI )
 
 Nasabah gagal transaksi dengan kartu BRIZZI namun saldo berkurang
 Nomor kartu BRIZZI :
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke Tanggal : …
 Pukul : … wib
 Keterangan / Respon : (yang diterima dari mesin EDC,ATM,IB )
 Keterangan tambahan : …
 
 ( lampirkan 10 mutasi terakhir kartu brizzi )",8713,
234,8717,TRUE,Funding & Retail Payment,Individu Umum,Servicing,Electronic Money,Fraud / Suspicious Transactions,BRIZZI Suspect Card (Limit nya unlimited),Nasabah Komplain Kartu BRIZZI Tidak Dapat Digunakan Karena Suspect Card,0.0,,0.0,,Agent CCT/Frontliner,FST - Transaction & Service Compliance,,,,1.0,5.0,,,,6,5,xxx,8717,
235,8800,TRUE,Resolution Center,Individu Umum,Servicing,Kartu Debit,Inquiry,Permintaan Penggantian Kartu ATM di Luar Negeri,Nasabah Menanyakan Informasi untuk penggantian kartu ATM di Luar Negeri,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Nasabah Melaporkan kartu tidak bisa dipergunakan di luar negeri dan ingin pergantian Kartu Debit
 Nama Negara yang Nasabah kunjungi :
 4 Kode di belakang Jenis Kartu Debit :
 No Hp yang bisa dihubungi :
 Setuju dengan Biaya pergantian Kartu Debit : ( Ya/Tidak )
 Alamat Nasabah di luar negeri :
 
 (Copy Status Kartu Debit dari Cams/WBS)",8800,
236,8805,TRUE,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Permasalahan BPJS,Nasabah Komplain Permasalahan Pembayaran BPJS Kesehatan,1.0,"1. Gagal Auto Debet
2. Kedebet 2x
3. Gagal Pembayaran
4. Keberatan Denda Keterlambatan
5. Gagal Update Status Kebesertaan
6. Tidak merasa daftar autodebet",0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,4.0,,,,5,4,"Nasabah Melaporkan Gagal Autodebet
 Nomor Peserta BPJS :
 Nomor Rekening yang terdaftar autodebet
 Jenis BPJS : (BPJS Kesehatan/ BPJS Ketenagakerjaan)
 Tanggal Pendebetan BPJS :
 Nominal Iuran BPJS yang didebet Setiap Bulan :
 Berapa kali terdebet :
 Respon yang Muncul Saat transaksi:
 Nomor ponsel yang dapat dihubungi
 
 Nasabah Melaporkan Double Autodebet
 Nomor Peserta BPJS :
 Nomor Rekening yang terdaftar autodebet
 Jenis BPJS : (BPJS Kesehatan/ BPJS Ketenagakerjaan)
 Tanggal Pendebetan BPJS :
 Nominal Iuran BPJS yang didebet Setiap Bulan
 Berapa kali terdebet :
 Respon yang Muncul Saat transaksi:
 Nomor ponsel yang dapat dihubungi:
 
 
 Nasabah Melaporkan Double Transaksi
 Nomor Peserta BPJS :
 Nomor Rekening yang terdaftar autodebet
 Jenis BPJS : (BPJS Kesehatan/ BPJS Ketenagakerjaan)
 Tanggal Pendebetan BPJS :
 Nominal Iuran BPJS yang didebet Setiap Bulan :
 Berapa kali terdebet :
 Respon yang Muncul Saat transaksi:
 Nomor ponsel yang dapat dihubungi :
 
 
 Nasabah Melaporkan Gagal Pembayaran Dikarenakan Kesalahan Nomor BRIVA
 Nomor BRIVA yang salah :
 Nomor Rekening yang terdaftar autodebet
 Nama Pemilik BRIVA yang salah :
 Jenis Pembayaran BPJS:
 Nominal Pembayaran BRIVA :
 Sebanyak berapa kali:
 Tanggal transaksi:
 Pada pukul berapa transaksi pembayaran BRIVA :
 Nomor BRIVA yang benar :
 Nama pemilik BRIVA yang benar :
 Media Pembayaran melalui:
 Respon yang Muncul Saat transaksi:
 Nomor ponsel yang dapat dihubungi:
 
 
 Nasabah Melaporkan Tidak merasa daftar Autodebet BPJS
 Nomor Peserta BPJS :
 Nomor Rekening yang terdaftar autodebet
 Jenis BPJS : (BPJS Kesehatan/ BPJS Ketenagakerjaan)
 Tanggal Pendebetan BPJS :
 Nominal Iuran BPJS yang didebet Setiap Bulan :
 Berapa kali terdebet :
 Keterangan Tambahan:
 Nomor ponsel yang dapat dihubungi :",8805,
