No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,New SLA.1,Unnamed: 27,Detail BRICare,external_id
237.0,8808,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Pembayaran PLN Prabayar Gagal namun Saldo Terdebet,Nasabah Komplain Gagal Pembayaran PLN Prabayar & Saldo Berkurang,0.0,,0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ISSUER,,,,1.0,4.0,,,,5,4.0,4.0,match,"Nasabah gagal melakukan transaksi :
 Pembayaran : PLN
 Nomor :
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke : _
 Tanggal : …
 Pukul : …
 Melalui : BRImo, terminal ATM BRI atau Bank lain (serta lokasinya)
 Keterangan / Respon : (apakah nsb sudah melakukan pengecekan ke penyedia layanan, yang diterima dari SMS Banking, Phone Banking, terminal ATM BRI)
 Keterangan tambahan : …",8808
238.0,8809,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Pembayaran PLN Pascabayar Namun Saldo Berkurang,Nasabah Komplain Gagal Pembayaran PLN Pascabayar & Saldo Berkurang,0.0,,0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ISSUER,,,,1.0,4.0,,,,5,4.0,4.0,match,"Nasabah gagal melakukan transaksi :
 Pembayaran : PLN
 Nomor :
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke : _
 Tanggal : …
 Pukul : …
 Melalui : BRImo, terminal ATM BRI atau Bank lain (serta lokasinya)
 Keterangan / Respon : (apakah nsb sudah melakukan pengecekan ke penyedia layanan, yang diterima dari SMS Banking, Phone Banking, terminal ATM BRI)
 Keterangan tambahan : …",8809
239.0,8810,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Komplain pembayaran pajak melalui MPN Gen 2,Nasabah Komplain Gagal Pembayaran Pajak & Saldo Berkurang,0.0,,0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ISSUER,,,,1.0,4.0,,,,5,4.0,4.0,match,"Nasabah gagal melakukan transaksi :
 Pembayaran : Pajak .....
 Nomor Pajak/e-billing : 
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke : _
 Tanggal : …
 Pukul : …
 Melalui : BRImo, terminal ATM BRI atau Bank lain (serta lokasinya)
 Keterangan / Respon : (apakah nsb sudah melakukan pengecekan ke penyedia layanan, yang diterima dari SMS Banking, Phone Banking, terminal ATM BRI)
 Keterangan tambahan : …",8810
240.0,8812,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Nasabah BRI gagal tarik tunai & terdebet di ATM BRI,Nasabah Komplain Gagal Tarik Tunai dan Saldo Berkurang di ATM/CRM BRI,0.0,,0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ON US,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah gagal melakukan transaksi tarik tunai :
 Mesin ATM/CRM : BRI
 Sebesar : Rp. …
 Sebanyak : … kali
 Gagal di trx yang ke :
 Tanggal Transaksi : …
 Pukul : ...
 No ID ATM/CRM :
 Lokasi Trx : ...
 Respon yang Muncul : ...
 (Copy CHS)
 
 Transaksi Reversal
 Channel yang digunakan : Kartu Debit/ BRImo
 Tanggal Transaksi :
 Pukul Transaksi:
 Nominal Transaksi :
 Berapa kali nasabah melakukan transaksi (menggunakan Kartu Debit atau melalui Aplikasi BRIMO) :
 Gagal transaksi ke :
 Lokasi transaksi:
 Nomor ponsel yang aktif digunakan :
 Media yang digunakan:
 Tanyakan Keterangan gagal dari mesin (tampilan di layar) :
 (wajib copy CHS, jika terdapat transaksi)
 
 #partial
 
 Nasabah BRI komplain Gagal tarik tunai dan terdebet di mesin ATM BRI
 Channel yang digunakan : Kartu Debit/ BRImo
 Tanggal Transaksi :
 Pukul Transaksi:
 Nominal Transaksi : (input pada kolom nominal sesuai nominal yang tercatat pada mutasi rekening/ CHS )
 - Partial
 Uang yang keluar:
 Uang yang tidak keluar:
 Berapa kali nasabah melakukan transaksi (menggunakan Kartu Debit atau melalui Aplikasi BRIMO) :
 Gagal transaksi ke :
 Lokasi transaksi:
 Nomor ponsel yang aktif digunakan :
 Media yang digunakan:
 Tanyakan Keterangan gagal dari mesin (tampilan di layar) :
 (wajib copy CHS )",8812
241.0,8813,True,Resolution Center,UMKM,loans,KTA,Inquiry,Mitra UMI - Pinjaman Kece,Nasabah menanyakan terkait cara pengajuan pinjaman kece,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8813
242.0,8899,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Transfer BI-Fast Nasabah bank lain,Nasabah Bank Lain Komplain Gagal Transfer BI-Fast ke BRI dan saldo berkurang,0.0,,0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ACQUIRER,,,,1.0,5.0,,,,6,5.0,5.0,match,xxx,8899
243.0,8900,True,Resolution Center,Individu Umum,Savings,Giro,Products / Promotion Inquiry,Giro,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Giro",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,Nasabah menanyakan perihal ……,8900
244.0,8901,True,Resolution Center,Individu Umum,Savings,Tabungan,Products / Promotion Inquiry,Tabungan,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Tabungan",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,Nasabah menanyakan perihal ……,8901
245.0,8902,True,Resolution Center,Individu Umum,Savings,Deposito,Complaint - Non-Transaction,Deposito,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Deposito",0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah menanyakan perihal : ( catat pertanyaan/kendala nasabah dengan lengkap dan informatif sesuai dengan yang disampaikan Nasabah )
 Sudah informasikan sesuai ketentuan di library",8902
246.0,8905,True,Value Chain & Assets Product Development,UMKM,Servicing,Aplikasi Commodity Chain,Platform & Device Support,Platform CommodityChain,Nasabah komplain terkait aplikasi CommodityChain,0.0,,0.0,,Agent CCT/Frontliner,Value Chain & Assets Product Development,,,,1.0,7.0,,,,8,7.0,7.0,match,"Nasabah menayakan terkait Platform CommodityChain 
Perihal : 
Sudah infokan : …….


Nasabah melaporkan kendala penggunaan Platform CommodityChain : 
User Name : 
Level User : 
Kendala yang dialami : …..
Kode kesalahan ( jika nasabah infokan ) : 


Mohon bantuan Tindaklanjut, terima kasih.",8905
247.0,8906,True,Resolution Center,Individu Umum,Servicing,PPID,Inquiry,PPID,Nasabah menghubungi meminta informasi publik seputar BRI,0.0,,0.0,,Agent CCT/Frontliner,SCC - Dispute Resolution ,,,,1.0,2.0,,,,3,2.0,2.0,match,"Pemohon membutuhkan data informasi PPID BRI terkati : 
Informasi : …………………. ( nama informasi sesuai ketentuan PPID BRI )
Alasan Permintaan : ………………….
Mohon agar dikirimkan ke alamat email : ………………………  ( alamat email pemohon )

Mohon bantuan tindaklanjut, terima kasih.",8906
248.0,8907,True,Resolution Center,Individu Umum,Servicing,Taspen,Request,Taspen,TIket Internal OIA meminta Branch melakukan LKN ke Peserta Taspen untuk Otentifikasi,0.0,,0.0,,Agent CCT/Frontliner,Branch - Unit Kerja,,,,1.0,10.0,,,,11,10.0,10.0,match,xxx,8907
249.0,8908,True,Information Security,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Informasi dan Komplain System BRI,Nasabah Menyampaikan Informasi dan Komplain terkait Kelemahan Security dan System BRI,0.0,,1.0,1. Screen Capture Atau Video Demo,Agent CCT/Frontliner,Information Security Division,,,,1.0,10.0,,,,11,10.0,10.0,match,"Nasabah melaporkan  : 
Website/Aplikasi BRI : 
alamat email : 
Detail permasalahan : 

Mohon tindaklanjut, terima kasih. ",8908
250.0,8912,True,Resolution Center,Individu Umum,Servicing,Government Programme,Inquiry,PIP (Informasi terkait program indonesia pintar),Nasabah Menanyakan Informasi Program Pemerintah,1.0,"1. Program Indonesia Pintar
2. Keluarga Penerima Manfaat
3. Program Keluarga Harapan",0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah menanyakan perihal Program Indonesia Pintar (PIP)
 Perihal : (Cara pengajuan / cara pencairan dll)
 Sudah info :",8912
251.0,8915,True,Resolution Center,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Gagal Setor Tunai di CRM BRI Via BRImo / Kartu Debit,Nasabah Komplain Gagal Setor Tunai dan uang tertelan di CRM BRI,1.0,"1. BRIMO
2. Kartu Debit",0.0,,Agent CCT/Frontliner,SCC - Non Fraud Transaction  - ON US,,,,1.0,8.0,,,,9,8.0,8.0,match,"Nasabah gagal melakukan transaksi setor tunai di terminal CRM BRI :
 No TID CRM (wajib) :
 Lokasi :
 Sebesar : Rp
 Sebanyak : kali
 Gagal di trx yang ke :
 Tanggal :
 Pukul : +- wib
 No. Ponsel Aktif :
 Keterangan / Respon :
 Keterangan tambahan :
 Note :
 Mohon bantuannya untuk tindak lanjut.
 Terima kasih.",8915
252.0,8916,True,Resolution Center,Individu Umum,Investment,Bancassurance,Products / Promotion Inquiry,Bancassurance,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Bancassurance",0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah melaporkan komplain bancassurance, agent sudah sampaikan agar konfirmasi langsung ke pihak asuransi yang didaftarkan
 
 Komplain
 Nama Lengkap yang terdaftar diAsuransi :
 Nomor Polis Peserta Asuransi yang didebet :
 Tanggal Pendebetan Asuransi:
 Nominal Pendebetan Asuransi:
 Respon :
 Keterangan Tambahan",8916
253.0,8919,True,Resolution Center,Individu Umum,Savings,Tabungan,Inquiry,Bank Garansi,Nasabah menanyakan ketentuan dan jenis-jenis bank garansi,0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,4.0,,,,5,4.0,4.0,match,"Nasabah menanyakan / komplain terkait Bank Garansi
 Detail permasalahan :
 Sudah informasikan :",8919
254.0,8923,True,Resolution Center,Individu Umum,Servicing,Safe Deposit,Products / Promotion Inquiry,Safe Deposit,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Safe Deposit",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah menanyakan/Komplain terkait Safe Deposit
 Detil Permasalahan :
 agent sudah sampaikan ketentuan-ketentuan safe Deposit yang berlaku di BRI
 (agent bisa copy brief yang sudah disampaikan ke nasabah)",8923
255.0,8925,True,Resolution Center,Individu Umum,Servicing,"Informasi Promo, Program, Produk",Products / Promotion Inquiry,Promo dan program BRI,Nasabah Menanyakan Syarat & Ketentuan Promo & Program BRI,0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah menanyakan/Komplain
 Promo/Program :
 Detail komplain :
 Mohon bantuan tindak lanjut",8925
256.0,8939,True,"Card, Digital Lending & Assset",Individu Umum,Loans,KTA,Complaint - Transaction,Kendala Cicilan Briguna,Nasabah Komplain Terkait Permasalahan Pembayaran Tagihan BRIguna,1.0,"1. Gagal Pembayaran (Auto-payment)
2. Hold Berulang kali",0.0,,Agent CCT/Frontliner,CDD - Strgy&Prod Briguna Dgtl&Purna-CLS,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah Pinjaman BRIGUNA Mengalami Gagal Bayar Cicilan BRIGUNA:
 Tanggal pembayaran yang gagal :
 Nominal cicilan :
 Dana terhold sebesar (Cash Advance Payment): Rp. ...
 Pemberitahuan Status Hold Dana Sehubungan Pembayaran Cicilan Bulanan Fasilitas BRIGUNA. 
 Copy Paste tampilan yang di AS 400. (remark dari Agent Leader)",8939
257.0,8940,True,Resolution Center,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Aplikasi Briguna Digital,Nasabah Komplain Gagal Proses Pengajuan BRIguna Digital,1.0,"1. Sistem Time Out
2. Wajah Tidak Terdeteksi",1.0,"1. Screen Shot Aplikasi Briguna Digital
2. KTP",Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"#BRIgunaDigitalTelesales
 Nama Nasabah :
 Nomor hp :
 Max plafond :
 Max tenor :
 Suku_bunga :
 Nasabah Beminat : Ya/Tidak (pilih salah satu)
 Keterangan :
 
 Nasabah melaporkan kendala aplikasi Briguna Digital
 Nama :
 NIK :
 No Telp :
 Detail permasalahan :
 ( Lampirkan foto KTP dan Bukti Screen Capture Aplikasi Briguna Digital )
 Mohon ditindaklanjuti.
 Terima kasih.",8940
258.0,8941,True,Resolution Center,Individu Umum,Loans,KTA - Digital,Products / Promotion Inquiry,Promo dan Program Briguna Digital,Nasabah Menanyakan Terkait Promo dan Program BRIguna Digital,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah menanyakan promo dan Program BRIGuna Digital :
 Promo yang berlaku :
 Promo yang diterima :
 Sudah dijelaskan sesuai pertanyaan nasabah/pemegang kartu
 Catat nomor ponsel nasbah yang dapat dihubungi
 Mohon bantuan untuk tindak lanjut. Terima kasih",8941
259.0,8942,True,"Card, Digital Lending & Assset",Individu Umum,Loans,KTA - Digital,Inquiry,Permohonan Pelunasan Maju Briguna,Nasabah Mengajukan Pelunasan Maju (Dipercepat) BRIguna Digital,0.0,,0.0,,Agent CCT/Frontliner,CDD - Strgy&Prod Briguna Dgtl&Purna-CLS,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah melaporkan untuk Permohonan Pelunasan Maju Briguna :
 Nama Nasabah :
 Nomor Rekening Pinjaman :
 Jenis Pinjaman :
 NIK :
 No HP :
 Email :
 Keterangan :
 Respon :
 Mohon bantuan dan tidaklanjut, Terima kasih",8942
260.0,8943,True,"Card, Digital Lending & Assset",Individu Umum,Loans,KTA - Digital,Complaint - Transaction,Pencairan Briguna Digital Tidak Masuk Rekening,Nasabah Komplain Pencairan BRIguna Digital Tidak Masuk Rekening,0.0,,1.0,"1. Screen Shot Aplikasi Briguna Digital
2. KTP",Agent CCT/Frontliner,CDD - Strgy&Prod Briguna Dgtl&Purna-CLS,APP - IT Service Desk Function,,,1.0,4.0,1.0,,,6,5.0,5.0,match,"Nasabah melaporkan kendala aplikasi Briguna Digital
 Nama :
 NIK :
 No Telp :
 Detail permasalahan :
 ( Lampirkan foto KTP dan Bukti Screen Capture Aplikasi Briguna Digital )
 Mohon ditindaklanjuti.
 Terima kasih.",8943
261.0,8944,True,"Card, Digital Lending & Assset",Individu Umum,Loans,KTA - Digital,Request,Refund Asuransi Briguna digital,Nasabah Mengajukan Pengembalian Dana (Refund) Asuransi BRIguna Digital,0.0,,0.0,,Agent CCT/Frontliner,CDD - Strgy&Prod Briguna Dgtl&Purna-CLS,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nama lengkap:
 NIK KTP:
 Nomor rekening payroll/gaji:
 Detail informasi:",8944
262.0,8945,True,Resolution Center,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pending Proses Pre-screening Briguna Digital,Nasabah Komplain Pending Proses Pre-screening BRIguna Digital,0.0,,1.0,"1. Screen Shot Aplikasi Briguna Digital
2. KTP",Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah melaporkan kendala aplikasi Briguna Digital
 Nama :
 NIK :
 No Telp :
 Detail permasalahan :
 ( Lampirkan foto KTP dan Bukti Screen Capture Aplikasi Briguna Digital )
 Mohon ditindaklanjuti.
 Terima kasih.",8945
263.0,8946,True,"Card, Digital Lending & Assset",Individu Umum,Loans,KTA - Digital,Platform & Device Support,Kode OTP Briguna Digital Tidak Masuk,Nasabah Komplain Tidak Terima OTP untuk Pendaftaran BRIguna Digital,0.0,,1.0,"1. Screen Shot Aplikasi Briguna Digital
2. KTP",Agent CCT/Frontliner,CDD - Strgy&Prod Briguna Dgtl&Purna-CLS,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah melaporkan kendala aplikasi Briguna Digital
 Nama :
 NIK :
 No Telp :
 Detail permasalahan :
 ( Lampirkan foto KTP dan Bukti Screen Capture Aplikasi Briguna Digital )
 Mohon ditindaklanjuti.
 Terima kasih.",8946
264.0,8987,True,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,"Sanggahan pendaftaran mitra keagenan BRI (BRImola, Smart Billing, Junio Smart, QRIS, EDC Merchant )",Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran Keagenan BRI,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,DDB - Operational - Ecosystem,,,1.0,1.0,2.0,,,4,3.0,3.0,match,"Pelapor melaporkan Sanggahan Pendaftaran Mitra Keagenan BRI (BRImola, Smart Billing, Junio Smart, QRIS, EDC Merchant )
Pelapor/Korban mengetahui ada transaksi yang disanggah melalui : …… (SMS Notifikasi).
Nominal Transaksi yang tidak diakui: Rp……,-
Sebanyak          :  …(berapa kali).
Tanggal    :  …
Jam menerima Email Notifikasi : …
Email Pelapor : …
Pelapor Memiliki Rekening BRI/Tidak Memiliki Rekening BRI : …. (Ya/Tidak).
Nomor Rekening : ……. (jika Pelapor Nasabah BRI)",8987
265.0,8988,True,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,sanggahan pendaftaran mitra keagenan BRI (BRILink),Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran Agen BRILink,0.0,,0.0,,Agent CCT/Frontliner,Brilink Business - Operation & Risk,RO - Bagian Brilink,Branch - Unit Kerja,,1.0,2.0,3.0,4.0,,10,9.0,9.0,match,"Pelapor melaporkan Sanggahan Pendaftaran Mitra Keagenan BRI (Agen Brilink)
Pelapor/Korban mengetahui ada transaksi yang disanggah melalui : …… (SMS Notifikasi).
Nominal Transaksi yang tidak diakui: Rp……,-
Sebanyak          :  …(berapa kali).
Tanggal    :  …
Jam menerima Email Notifikasi : …
Email Pelapor : …
Pelapor Memiliki Rekening BRI/Tidak Memiliki Rekening BRI : …. (Ya/Tidak).
Nomor Rekening : ……. (jika Pelapor Nasabah BRI)",8988
266.0,8989,True,Transaction Banking,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Sanggahan pendaftaran mitra keagenan BRI (BRIStore),Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran BRIStore,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Pelapor melaporkan Sanggahan Pendaftaran Mitra Keagenan BRI (Bristore)
Pelapor/Korban mengetahui ada transaksi yang disanggah melalui : …… (SMS Notifikasi).
Nominal Transaksi yang tidak diakui: Rp……,-
Sebanyak          :  …(berapa kali).
Tanggal    :  …
Jam menerima Email Notifikasi : …
Email Pelapor : …
Pelapor Memiliki Rekening BRI/Tidak Memiliki Rekening BRI : …. (Ya/Tidak).
Nomor Rekening : ……. (jika Pelapor Nasabah BRI)",8989
267.0,9002,True,Resolution Center,Korporasi,savings,Giro,Inquiry,Identifikasi Setoran Pertamina,Nasabah menanyakan informasi terkait rekening cash card pertamina,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,9002
268.0,9003,True,Resolution Center,Korporasi,savings,Giro,Inquiry,Identifikasi Rekening Imprest Nasabah PLN,Nasabah menanyakan informasi terkait rekening cash card PLN,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,9003
269.0,9100,True,BRI Timor Leste,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Laporan pengaduan Nasabah BRI Timor Leste Colmera,Nasabah BRI Timor Leste Colmera komplain terkait layanan,1.0,"1. Gagal Tarik Tunai & Terdebet di ATM Bersama
2. Gagal Tarik Tunai & Terdebet di ATM BRI
3. Gagal Transfer & Terdebet di ATM Bersama
4. Pembayaran Tagihan Gagal dan Saldo Berkurang
5. Saldo Berkurang, Tidak Merasa Melakukan Transaksi
6. Komplain Lainnya",0.0,,Agent CCT/Frontliner,Branch - Timor Leste,,,,1.0,5.0,,,,6,5.0,5.0,match,"Kliente Falha Halo Transasaun Dada Osan Cash	
Naran Banku	               :  
Total Montante	       : 
Total Transasaun: Dala  : 	
Falha iha Transasaun    : 
Data Transasaun	      : 
Oras	                      : 
	
Informasaun Adisional   :


Kliente Falha Halo Transasaun Transferensia
Ba Banku                                  : 
Numeru Konta Bankaria           :
Naran Nain Ba Konta Bankaria : 
Total Montante                          : 
Total Transasaun: Dala             : 
Falla iha Transasaun                : 
Data Transasaun                      : 
Oras                                         : 
Liu husi                                    :

Kliente Falha Halo Transasaun
Pagamentu    : 
Numeru  (numeru Ficha de Familia, id kliente, numeru BRIVA, nst..)
Total Montante             : 
Total Trasasaun:           :  .....Dala  
Falha iha Transasaun   : 
Data Trasasaun            : 
Oras                              : 
Liu husi:  ...............  (inklui lokalizasaun)
Deksrisaun/Resposta Konfirmasaun husi Makina : 
I
Informasaun Adisional  :",9100
270.0,9101,True,BRI Timor Leste,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Laporan pengaduan Nasabah BRI Timor Leste Fatuhada,Nasabah BRI Timor Leste Fatuhada komplain terkait layanan,1.0,"1. Gagal Tarik Tunai & Terdebet di ATM Bersama
2. Gagal Tarik Tunai & Terdebet di ATM BRI
3. Gagal Transfer & Terdebet di ATM Bersama
4. Pembayaran Tagihan Gagal dan Saldo Berkurang
5. Saldo Berkurang, Tidak Merasa Melakukan Transaksi
6. Komplain Lainnya",0.0,,Agent CCT/Frontliner,Branch - Timor Leste,,,,1.0,5.0,,,,6,5.0,5.0,match,"Kliente Falha Halo Transasaun Dada Osan Cash	
Naran Banku	               :  
Total Montante	       : 
Total Transasaun: Dala  : 	
Falha iha Transasaun    : 
Data Transasaun	      : 
Oras	                      : 
	
Informasaun Adisional   :


Kliente Falha Halo Transasaun Transferensia
Ba Banku                                  : 
Numeru Konta Bankaria           :
Naran Nain Ba Konta Bankaria : 
Total Montante                          : 
Total Transasaun: Dala             : 
Falla iha Transasaun                : 
Data Transasaun                      : 
Oras                                         : 
Liu husi                                    :

Kliente Falha Halo Transasaun
Pagamentu    : 
Numeru  (numeru Ficha de Familia, id kliente, numeru BRIVA, nst..)
Total Montante             : 
Total Trasasaun:           :  .....Dala  
Falha iha Transasaun   : 
Data Trasasaun            : 
Oras                              : 
Liu husi:  ...............  (inklui lokalizasaun)
Deksrisaun/Resposta Konfirmasaun husi Makina : 
I
Informasaun Adisional  :",9101
